20100608	33.583	-109.643	5.00	2.33
20100609	34.167	-106.570	2.42	0.18
20100609	34.424	-106.391	5.00	0.85
20100610	33.914	-106.968	5.00	0.39
20100610	34.447	-106.455	5.00	0.53
20100612	34.351	-106.708	4.62	0.6
20100613	34.076	-107.008	4.98	0.78
20100614	34.248	-106.908	5.00	-0.2
20100615	34.133	-106.896	5.00	0.22
20100615	33.933	-106.992	5.00	0.44
20100616	34.387	-106.348	5.00	0.67
20100617	34.182	-106.861	6.58	0.22
20100618	34.429	-106.462	5.00	0.57
20100618	32.952	-109.573	5.00	2.01
20100620	34.157	-106.932	3.92	0.33
20100620	34.519	-107.144	4.27	0.16
20100620	36.730	-104.951	5.00	2.16
20100623	34.157	-106.876	5.00	0.55
20100623	34.009	-106.776	2.14	0.32
20100623	34.172	-106.861	4.24	0.36
20100623	35.200	-106.388	5.00	1.81
20100625	34.002	-106.801	5.00	0.36
20100628	36.021	-106.707	5.00	2.3
20100630	34.287	-106.889	5.06	0.31
20100701	33.925	-106.870	5.00	1.25
20100701	33.919	-106.870	5.00	0.37
20100701	33.921	-106.870	5.00	0.56
20100701	33.918	-106.869	5.00	0.7
20100701	33.918	-106.866	5.00	0.53
20100704	34.336	-106.740	2.47	0.17
20100704	34.007	-107.061	9.27	0.6
20100706	34.163	-106.864	5.00	0.41
20100707	34.416	-106.476	5.00	0.47
20100709	33.952	-107.061	5.00	0.69
20100710	34.120	-106.717	5.00	0.14
20100715	36.738	-104.825	5.00	1.99
20100715	33.415	-109.028	5.00	1.72
20100716	33.974	-106.957	5.00	0.54
20100716	33.975	-106.960	5.00	0.14
20100719	32.630	-109.432	5.00	2.04
20100721	34.073	-106.927	7.99	0.39
20100721	34.329	-106.838	5.00	0.81
20100721	35.268	-108.032	5.00	1.19
20100722	32.807	-109.501	5.00	1.95
20100726	34.098	-106.551	5.00	0.71
20100727	32.842	-109.488	5.00	1.89
20100729	34.019	-106.604	7.24	1.76
20100729	34.029	-106.609	5.00	0.58
20100730	34.030	-106.651	6.96	0.49
20100730	34.018	-106.606	6.71	1.61
20100730	34.025	-106.630	5.00	1.27
20100802	34.008	-106.587	4.47	0.52
20100806	29.717	-103.204	5.00	2.37
20100807	34.446	-107.045	5.00	0.87
20100808	33.173	-100.761	5.00	3.29
20100810	33.523	-109.582	5.00	2.22
20100811	34.015	-106.615	5.00	0.76
20100812	34.032	-106.633	5.00	1.99
20100812	34.223	-105.807	5.00	1.32
20100813	34.282	-106.891	5.00	0.48
20100813	33.363	-106.629	5.00	1.18
20100813	33.347	-106.626	5.00	1.44
20100814	34.304	-106.660	9.15	0.18
20100815	34.234	-105.811	5.00	0.94
20100815	34.218	-105.814	5.00	0.9
20100816	34.035	-106.624	5.00	2.11
20100816	34.304	-106.912	5.98	0.24
20100816	34.302	-106.695	6.69	0.16
20100819	34.427	-107.018	5.00	0.62
20100820	34.032	-106.655	5.00	0.94
20100821	34.164	-106.583	3.05	0.39
20100822	34.061	-106.714	5.00	0.29
20100824	34.307	-106.829	5.00	-0.3
20100824	34.348	-106.810	5.00	0.39
20100824	34.317	-106.848	5.00	0.2
20100826	34.237	-106.870	5.00	0.22
20100827	36.642	-104.507	5.00	2.15
20100827	36.648	-104.832	5.00	2.11
20100828	36.023	-109.436	5.00	2.06
20100830	33.992	-107.058	5.00	0.35
20100830	34.238	-107.040	5.00	0.42
20100831	34.047	-106.966	2.55	1.49
20100902	34.298	-106.837	5.00	0.38
20100903	34.179	-106.867	5.00	0.72
20100906	34.129	-106.641	5.00	0.19
20100910	33.346	-109.384	5.00	2.13
20100911	34.443	-106.784	5.00	0.21
20100913	34.317	-106.676	4.17	0.08
20100913	36.343	-108.938	5.00	2.16
20100914	34.178	-106.869	5.00	0.57
20100920	34.033	-106.638	5.00	0.89
20100920	34.031	-106.644	5.00	0.84
20100920	34.020	-106.627	5.00	0.42
20100923	34.153	-106.932	5.00	0.81
20100926	34.335	-106.948	5.00	0.56
20100927	34.264	-106.923	5.00	0.63
20100928	34.261	-106.923	5.00	0.61
20100928	34.017	-106.877	5.00	0.41
20101001	34.363	-106.726	5.00	0.32
20101002	34.031	-106.648	5.00	0.13
20101002	34.076	-106.580	5.73	0.47
20101003	35.291	-107.351	5.00	0.99
20101003	35.296	-107.343	5.00	0.99
20101004	34.006	-106.978	6.79	0.15
20101006	32.464	-106.128	5.00	2.28
20101007	34.180	-106.879	9.03	0.33
20101007	34.246	-105.958	5.00	0.81
20101007	34.279	-106.431	5.00	0.49
20101007	32.054	-106.713	5.00	1.77
20101008	33.972	-106.994	5.33	0.27
20101008	34.333	-106.841	5.00	0.16
20101009	32.931	-100.922	5.00	2.79
20101010	33.993	-106.967	7.05	0.45
20101010	34.190	-105.851	5.00	0.77
20101010	33.959	-106.987	9.10	0.07
20101011	33.587	-106.277	5.00	0.93
20101011	33.598	-106.286	5.00	0.66
20101012	33.978	-106.737	5.00	0.32
20101012	33.952	-106.678	5.00	0.36
20101012	31.726	-107.159	5.00	2.6
20101013	34.041	-106.671	5.00	0.36
20101013	34.303	-107.035	5.00	0.7
20101014	33.994	-106.528	5.00	0.27
20101015	34.310	-107.881	5.00	2.21
20101015	31.750	-107.013	5.00	2.81
20101017	34.205	-106.910	7.92	0.98
20101017	33.561	-107.029	5.00	1.08
20101018	33.559	-107.057	5.00	1.26
20101019	34.311	-107.867	5.00	1.53
20101020	34.210	-106.921	5.00	0.74
20101020	35.019	-106.153	5.00	1.04
20101020	34.332	-106.689	9.93	0.4
20101020	34.318	-106.671	10.20	0.4
20101020	34.286	-106.867	5.00	0.69
20101021	34.331	-106.721	5.00	0.82
20101021	34.352	-106.698	8.88	0.32
20101021	36.628	-108.514	5.00	2.21
20101022	31.774	-107.031	5.00	2.42
20101023	34.304	-106.537	5.00	0.02
20101023	34.298	-106.685	8.28	0.41
20101026	33.043	-100.933	5.00	2.7
20101026	34.353	-106.939	5.00	0.12
20101027	34.023	-106.734	5.86	0.19
20101027	34.001	-107.037	7.30	0.88
20101101	34.127	-106.933	5.00	1.06
20101102	34.319	-107.919	5.00	1.53
20101102	34.213	-106.870	4.61	0.92
20101102	34.318	-107.886	5.00	1.24
20101103	34.640	-105.661	5.00	1.34
20101103	34.176	-106.864	7.39	0.78
20101103	34.178	-106.860	5.00	0.4
20101104	34.133	-106.868	10.80	0.5
20101104	36.628	-108.347	5.00	2.13
20101105	34.210	-106.863	5.32	0.68
20101110	33.969	-106.646	5.21	0.5
20101110	34.171	-106.678	5.98	-0.1
20101112	34.340	-106.807	5.00	0.4
20101113	34.086	-106.368	5.00	0.42
20101113	34.219	-106.869	9.82	0.77
20101113	34.227	-106.899	5.00	0.74
20101114	34.432	-107.074	5.00	0.82
20101114	34.080	-106.570	5.00	0.77
20101115	34.307	-106.709	7.88	1.17
20101115	34.208	-106.872	1.35	0.93
20101115	34.208	-106.871	1.64	0.79
20101115	35.623	-105.097	5.00	1.81
20101115	34.235	-106.921	5.00	0.08
20101116	34.234	-106.917	5.00	0.06
20101117	34.207	-106.869	5.00	1.22
20101117	34.213	-106.880	5.00	0.87
20101117	34.216	-106.887	5.00	0.25
20101118	34.299	-106.671	9.28	0.27
20101118	34.279	-106.624	5.00	0.4
20101118	34.289	-106.653	8.29	0.36
20101118	34.207	-106.863	5.00	1.02
20101119	34.213	-106.863	5.00	0.81
20101120	32.283	-107.215	5.00	1.73
20101123	34.191	-106.856	5.00	1.04
20101123	34.201	-106.867	5.00	0.89
20101124	34.208	-106.866	5.00	0.47
20101124	34.219	-106.883	7.47	0.28
20101128	34.042	-106.996	5.94	0.75
20101130	34.609	-107.064	5.00	1.66
20101201	33.962	-106.947	1.91	0.74
20101207	34.301	-106.657	8.27	0.38
20101212	34.151	-106.804	5.00	-0.3
20101213	34.123	-106.748	5.00	-0.6
20101214	36.253	-106.547	5.00	2.46
20101217	36.360	-106.737	5.00	2.28
20101218	36.360	-106.726	5.00	2.42
20101218	34.354	-106.714	7.21	0.14
20101220	34.143	-106.783	5.00	0.27
20101223	34.210	-106.870	5.40	0.97
20101224	34.022	-106.613	5.00	0.67
20101226	34.036	-106.668	5.00	0.64
20101229	34.299	-106.683	6.75	0.35
